6,Population ('000) (2)   ,All Causes   ,"Communicable, maternal, perinatal and nutritional conditions   ",A. Infectious and parasitic diseases  , 1. Tuberculosis , 2. STDs excluding HIV ,  a. Syphilis,  b. Chlamydia,  c. Gonorrhoea,  d. Trichomoniasis,  e. Genital herpes,  f. Other STDs, 3. HIV/AIDS , 4. Diarrhoeal diseases , 5. Childhood-cluster diseases ,  a. Whooping cough,  b. Diphtheria,  c. Measles,  d. Tetanus, 6. Meningitis , 7. Encephalitis , 8. Hepatitis ,  a. Acute hepatitis A,  b. Acute hepatitis B,  c. Acute hepatitis C,  d. Acute hepatitis E, 9. Parasitic and vector diseases ,  a. Malaria,  b. African Trypanosomiasis,  c. Chagas disease,  d. Schistosomiasis,  e. Leishmaniasis,  f. lymphatic filariasis,  g. Onchocerciasis,  h. Cysticercosis,  i. Echinococcosis,  j. Dengue,  k. Trachoma,  l. Yellow fever,  m. Rabies, 10. Intestinal nematode infections ,  a. Ascariasis,  b. Trichuriasis,  c. Hookworm disease,  d. Food-bourne trematodes, 11. Leprosy , 12. Other infectious diseases ,B. Respiratory Infectious   , 1. Lower respiratory infections , 2. Upper respiratory infections , 3. Otitis media ,C. Maternal conditions  ,D. Neonatal conditions  , 1. Preterm birth complications , 2. Birth asphyxia and birth trauma , 3. Neonatal sepsis and infections , 4. Other neonatal conditions ,E. Nutritional deficiencies  , 1. Protein-energy malnutrition , 2. Iodine deficiency , 3. Vitamin A deficiency , 4. Iron-deficiency anaemia , 5. Other nutritional deficiencies ,Noncommunicable diseases   ,A. Malignant neoplasms  , 1. Mouth and oropharynx cancers ,  a. Lip and oral cavity,  b. Nasopharynx,  c. Other pharynx, 2. Oesophagus cancer , 3. Stomach cancer , 4. Colon and rectum cancers , 5. Liver cancer ,  a. Liver cancer secondary to hepatitis B,  b. Liver cancer secondary to hepatitis C,  c. Liver cancer secondary to alcohol use,  d. Other liver cancer, 6. Pancreas cancer ," 7. Trachea, bronchus, lung cancers ", 8. Melanoma and other skin cancers ,  a. Malignant skin melanoma,  b. Non-melanoma skin cancer, 9. Breast cancer , 10. Cervix uteri cancer , 11. Corpus uteri cancer , 12. Ovary cancer , 13. Prostate cancer , 14. Testicular cancer , 15. Kidney cancer , 16. Bladder cancer , 17. Brain and nervous system cancers , 18. Gallbladder and biliary tract cancer , 19. Larynx cancer , 20. Thyroid cancer , 21. Mesothelioma ," 22. Lymphomas, multiple myeloma ",  a. Hodgkin lymphoma,  b. Non-Hodgkin lymphoma,  c. Multiple myeloma, 23. Leukaemia , 24. Other malignant neoplasms ,B. Other neoplasms  ,C. Diabetes mellitus  ,"D. Endocrine, blood, immune disorders  ", 1. Thalassaemias , 2. Sickle cell disorders and trait , 3. Other haemoglobinopathies and haemolytic anaemias ," 4. Other endocrine, blood and immune disorders ",E. Mental and substance use disorders  , 1. Depressive disorders ,  a. Major depressive disorder,  b. Dysthymia, 2. Bipolar disorder , 3. Schizophrenia , 4. Alcohol use disorders , 5. Drug use disorders ,  a. Opioid use disorders,  b. Cocaine use disorders,  c. Amphetamine use disorders,  d. Cannabis use disorders,  e. Other drug use disorders, 6. Anxiety disorders , 7. Eating disorders , 8. Autism and Asperger syndrome , 9. Childhood behavioural disorders ,  a. Attention deficit/hyperactivity syndrome,  b. Conduct disorder, 10. Idiopathic intellectual disability , 11. Other mental and behavioural disorders ,F. Neurological conditions  , 1. Alzheimer disease and other dementias , 2. Parkinson disease , 3. Epilepsy , 4. Multiple sclerosis , 5. Migraine , 6. Non-migraine headache , 7. Other neurological conditions ,G. Sense organ diseases  ,H. Cardiovascular diseases  , 1. Rheumatic heart disease , 2. Hypertensive heart disease , 3. Ischaemic heart disease , 4. Stroke ,  a. Ischaemic stroke,  b. Haemorrhagic stroke," 5. Cardiomyopathy, myocarditis, endocarditis ", 6. Other circulatory diseases ,I. Respiratory diseases  , 1. Chronic obstructive pulmonary disease , 2. Asthma , 3. Other respiratory diseases ,J. Digestive diseases  , 1. Peptic ulcer disease , 2. Cirrhosis of the liver ,  a. Cirrhosis due to hepatitis B,  b. Cirrhosis due to hepatitis C,  c. Cirrhosis due to alcohol use,  d. Other liver cirrhosis, 3. Appendicitis , 4. Gastritis and duodenitis , 5. Paralytic ileus and intestinal obstruction , 6. Inflammatory bowel disease , 7. Gallbladder and biliary diseases , 8. Pancreatitis , 9. Other digestive diseases ,K. Genitourinary diseases  , 1. Kidney diseases ,  a. Acute glomerulonephritis,  b. Chronic kidney disease due to diabetes,  c. Other chronic kidney disease, 2. Benign prostatic hyperplasia , 3. Urolithiasis , 4. Other urinary diseases , 5. Infertility , 6. Gynecological diseases ,L. Skin diseases  ,M. Musculoskeletal diseases  , 1. Rheumatoid arthritis , 2. Osteoarthritis , 3. Gout , 4. Back and neck pain , 5. Other musculoskeletal disorders ,N. Congenital anomalies  , 1. Neural tube defects , 2. Cleft lip and cleft palate , 3. Down syndrome , 4. Congenital heart anomalies , 5. Other chromosomal anomalies , 6. Other congenital anomalies ,O. Oral conditions  ,P. Sudden infant death syndrome  ,Injuries   ,A. Unintentional injuries  , 1. Road injury , 2. Poisonings , 3. Falls ," 4. Fire, heat and hot substances ", 5. Drowning , 6. Exposure to mechanical forces , 7. Natural disasters , 8. Other unintentional injuries ,B. Intentional injuries  , 1. Self-harm , 2. Interpersonal violence , 3. Collective violence and legal intervention 
Estonia,1399,856.3998,35.78481,10.70694,6.753997,0.0832546,0.0152388,0.012471,0.0343071,.,.,0.0212378,0.1861097,0.4446298,0.0450374,.,3.87e-05,.,0.0449986,1.233834,0.8932562,0.3094145,0.0080656,0.2579187,.,0.0434302,0.1904558,.,.,.,.,.,.,.,.,0.1904558,.,.,.,.,6.8e-06,6.8e-06,.,.,.,.,0.5669446,18.46035,18.29492,0.1204221,0.0450053,0.2184247,6.123546,3.129067,0.7822668,1.825289,0.3869228,0.2755493,0.1302969,9.17e-05,.,0.0421779,0.1029827,708.8563,157.7264,5.042552,2.962269,0.146412,1.933872,2.181731,17.2673,16.55303,4.193787,0.3156163,1.366272,2.332822,0.179076,7.940243,31.04714,3.167471,2.430096,0.7373746,14.69382,4.307085,2.405204,5.408088,7.79843,0.3012515,5.585183,3.665316,5.192509,1.273259,1.697044,0.8406126,0.4785163,5.393281,0.3597541,3.73478,1.298747,4.946152,6.347391,1.022624,5.967009,2.206825,0.0594107,0.0705485,0.3545014,1.722364,21.82733,.,.,.,.,0.1246595,18.54023,3.160445,2.35382,0.1934356,0.1025933,.,0.5105966,.,0.0020021,.,.,.,.,.,.,9.116527,2.000764,0.8283333,3.171099,0.7690879,.,.,2.347242,.,444.1486,3.189285,7.976918,268.1438,127.4872,99.97499,27.51222,22.60231,14.74912,13.71284,7.847867,2.744127,3.120849,33.1483,4.048179,15.22397,2.634628,4.229304,5.541408,2.818633,0.0389336,0.0659936,1.077615,0.8317424,1.27841,3.806689,6.776764,9.424944,8.081911,0.0170928,2.208349,5.856469,0.6972675,0.0563524,0.5883776,.,0.0010349,0.8534288,2.064088,0.8049968,0.0737626,.,0.0961742,1.089155,7.323335,0.0742757,0.0064898,0.210745,3.086592,0.7401741,3.205058,0.0658856,0.248155,111.7587,72.28902,16.70052,1.714561,8.024039,9.866645,5.694273,3.146157,0.4597942,26.68303,39.46964,25.39574,13.86067,0.2132324
Ethiopia,66537,1816.672,1017.497,688.4669,191.0583,5.957979,5.424577,0.0979548,0.2847987,.,.,0.1506481,159.3828,166.0312,59.52748,2.761506,0.7139263,37.43308,18.61897,44.63628,3.478859,6.851017,0.0700408,5.629057,0.1398728,1.012047,41.50169,13.27981,.,.,10.72518,3.138366,.,.,4.424837,0.0732842,0.0038646,.,2.892805,6.963547,0.4811181,0.4811181,.,.,.,0.7867938,8.773425,154.2615,153.7729,0.3223964,0.1661853,54.83973,80.05366,28.72686,33.96094,13.9053,3.460566,39.87518,32.67908,0.2968465,.,0.0881889,6.811061,634.2724,103.5734,2.641998,1.510807,0.9066441,0.2245467,4.766671,4.837879,7.429166,2.008908,0.5487372,0.7389779,0.545825,0.1753683,1.030049,3.171416,0.508487,0.2238257,0.2846612,14.77351,13.90768,0.6338402,3.6451,2.969753,0.2214702,1.565927,2.24586,0.7244244,1.347627,0.4510145,3.649229,0.1874755,5.25986,1.197195,3.457599,0.6050658,5.993959,19.60204,3.159575,29.92353,7.611084,0.900849,0.9348537,4.208138,1.567244,3.52875,.,.,.,.,.,2.77656,0.7491656,0.5962166,0.0415118,0.0222901,.,0.0891472,.,0.0030244,.,.,.,.,.,.,28.37941,21.19297,1.183996,5.472986,0.0663159,.,.,0.4631378,.,292.8847,5.543859,21.01697,119.4751,101.1245,33.57457,67.54989,5.259358,40.46499,42.96186,29.52323,12.31511,1.123521,86.33484,14.22976,35.28852,9.71667,11.45702,8.829811,5.28502,2.578935,2.499643,15.45437,1.340255,2.814327,1.372678,10.75635,19.74361,13.73532,0.046445,3.843729,9.845146,.,0.0780921,5.39874,.,0.5314601,3.733371,1.019661,0.4857296,.,.,.,0.5339317,10.51577,3.955194,0.1151264,0.1857019,2.331325,0.3233827,3.605036,.,0.9028839,164.9027,93.70004,29.00069,4.224342,18.844,8.728757,10.5986,5.244981,0.1645172,16.89415,71.20266,13.65697,12.79444,44.75124
Fiji,811,1096.331,116.3135,42.55227,3.402417,0.4712375,0.3708632,0.0209618,0.0508605,.,.,0.028552,0.2288173,7.023022,0.9303818,.,0.0016,0.7764955,0.1522862,2.836724,3.901459,1.202995,0.1012192,0.6768808,.,0.4248946,6.943432,.,.,.,.,.,.,.,6.240524,.,0.7029082,.,.,.,0.0243287,0.0243287,.,.,.,.,15.58746,50.60208,50.44999,0.1144872,0.0376011,1.062507,15.1288,7.764371,3.314931,1.727228,2.322269,6.967857,2.018724,0.0032038,0.1825074,4.596065,0.1673568,935.8226,64.69571,1.727932,0.9339528,0.1770053,0.6169734,0.9414333,3.41489,3.096951,6.213871,3.683029,0.3333819,1.195721,1.001739,1.51373,4.032954,0.418751,0.1603822,0.2583688,9.50837,7.945854,1.109597,3.800649,4.618225,0.428855,0.6213836,0.5046515,1.392963,0.5363198,0.4184707,1.275523,.,1.380303,0.365196,0.5382926,0.4768146,3.777248,6.016786,1.422862,154.3393,8.25672,0.2063039,0.0010096,2.962407,5.087,0.9708666,.,.,.,.,0.058383,0.1980108,0.5051204,0.317668,0.0311892,0.0155316,.,0.1407316,.,0.0779416,.,.,.,.,0.1314108,.,6.039242,0.6571776,0.1216053,1.546735,.,0.0381053,.,3.675619,0.0360372,517.5277,3.200985,53.27057,329.2346,65.26708,25.94752,39.31956,5.372121,61.18237,118.2073,68.27185,40.9779,8.957533,19.923,4.053046,1.145422,0.5845788,0.054963,0.2018304,0.30405,0.1048471,1.066597,2.611864,0.0757407,0.0843093,0.7963228,9.984851,28.81489,26.55289,0.0062958,8.741026,17.80557,0.4844689,0.0179084,1.702447,.,0.0571707,2.426208,1.575329,0.2665001,.,.,0.0974461,1.211382,11.4658,0.4177119,0.0052182,0.2539017,7.611345,0.298231,2.879392,0.0262321,0.0954556,44.19526,35.87189,9.66027,0.7167801,0.7069521,2.986188,6.330155,4.715725,0.6471721,10.10865,8.323366,4.91537,2.515776,0.8922204
Finland,5188,537.3041,34.88957,4.654452,1.324547,0.0553077,0.0251611,0.0058324,0.0186833,.,.,0.005631,0.1664492,0.352838,0.0001256,.,0.0001256,.,.,0.4911054,0.4736961,0.1648805,0.017477,0.1022872,.,0.0451163,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.625502,27.16732,27.04506,0.1222544,3.4e-06,0.0567053,2.814734,1.670053,0.5826831,0.1277488,0.4342489,0.1963618,0.0191425,0.0002363,.,0.0598403,0.1171427,448.3816,116.1553,1.861852,1.195927,0.1440041,0.5219213,2.103386,6.701751,11.96587,3.795411,0.3378204,1.821876,1.444232,0.1914827,8.0477,21.01705,2.05899,1.793301,0.2656898,10.50178,0.800611,2.036595,3.200792,8.037637,0.094737,4.143547,2.246187,4.278891,2.112897,0.4054173,0.5642032,0.9109371,8.767722,0.378882,5.514046,2.874794,4.292647,6.208723,2.605085,6.40254,1.750454,0.0431473,0.01545,0.3609223,1.330934,14.74218,.,.,.,0.0093134,0.4405555,10.03381,4.131906,2.507162,0.0374939,0.2112064,.,1.376043,.,0.0520385,.,.,.,.,0.0745475,.,39.15661,30.9745,2.893562,1.297451,0.5660287,.,.,3.425067,.,214.7901,0.7118583,2.451482,136.1732,49.65252,32.80496,16.84755,5.425848,20.37517,15.9727,12.48817,1.314469,2.170065,23.7421,2.943432,9.153952,1.131724,2.998804,4.518826,0.5045989,0.1640492,0.2762079,1.729997,0.4032474,1.740821,2.117176,5.21322,4.49335,3.41057,0.007914,1.129843,2.272813,0.2331606,0.0173486,0.8159145,.,0.0163564,0.33248,3.050562,1.468194,0.3479712,0.0104709,0.1718131,1.052113,4.88497,0.1178147,0.0023862,0.2262408,2.02023,0.966944,1.551355,0.0174165,0.2857231,54.03298,29.66187,7.068801,0.3581222,11.31375,1.352699,2.364315,0.9128249,0.0714845,6.219866,24.37111,21.61509,2.717931,0.0380881
France,59608,474.0726,28.80666,9.10968,0.9852764,0.0444354,0.0166639,0.0055743,0.0162018,.,.,0.0059953,1.816497,0.8833082,0.051982,0.0384045,0.0002035,0.0039434,0.0094307,0.3828792,1.020247,0.6760658,0.0667744,0.2796804,.,0.329611,0.0708466,.,.,.,.,2.6e-05,.,.,.,0.0693817,.,.,.,0.0014389,.,.,.,.,.,.,3.178143,13.571,13.53968,0.0168003,0.0145179,0.1540132,3.743657,1.667174,1.155898,0.3250185,0.5955676,2.228311,1.711328,0.0015677,.,0.411792,0.1036235,394.7251,150.6921,6.914643,2.516607,0.1946111,4.203425,5.695816,5.901488,17.479,6.907825,1.711985,2.103775,2.770231,0.3218336,6.961422,28.30431,2.246959,1.864653,0.3823059,13.60334,1.297995,2.032655,3.398714,8.845872,0.2544361,3.683699,4.614484,4.387924,1.519986,2.686577,0.4436844,0.9654962,8.600805,0.4434593,5.289511,2.867834,5.930611,8.014382,5.833834,9.461546,6.495838,0.0179381,0.1966135,1.59946,4.681827,6.687626,.,.,.,0.0841014,0.4031537,4.577364,1.369224,0.931651,0.0128582,0.0221154,.,0.4025993,.,0.0706058,.,.,.,.,0.1831776,.,26.6239,15.85058,2.989078,1.707661,0.6456773,.,.,5.430906,0.0089027,127.491,1.580061,3.006719,60.54728,31.12617,15.14557,15.9806,5.188499,26.04231,20.84319,13.5195,1.89372,5.429977,24.50874,0.8682206,11.70845,2.614576,2.356712,6.056686,0.6804785,0.0910207,0.0349622,2.053602,0.6212827,1.088586,0.9029539,7.139664,6.345476,4.911476,0.0088852,1.08087,3.821722,0.1605851,0.0524438,1.199117,.,0.0218539,1.544794,3.14913,0.4259013,0.1510413,0.0177415,0.1576047,2.396842,4.250095,0.1189272,0.0019673,0.2940213,1.829705,0.4268843,1.57859,0.0105458,0.778317,50.54087,32.01393,12.15705,0.3960837,4.558631,0.5954163,1.573478,0.5196224,0.0486301,12.16502,18.52694,16.86487,1.655341,0.0067311
Gabon,1231,1337.964,708.6277,525.2987,132.6484,1.580096,1.335707,0.047033,0.1334314,.,.,0.0639244,227.5433,66.6216,20.27571,0.152342,0.2121439,18.05062,1.8606,11.03943,0.4815277,2.868425,0.039113,2.344674,0.0822297,0.4024084,54.49736,27.01088,14.758,.,8.056654,.,.,.,2.143047,.,0.0036185,.,2.220838,0.304335,0.3445454,0.3445454,.,.,.,0.9588427,6.439471,88.6128,88.54406,0.0325885,0.0361573,15.56296,50.21568,26.19084,15.36941,6.609448,2.045973,28.93756,22.87321,0.26307,.,0.085904,5.715376,545.7249,73.90866,4.876706,2.053958,0.4340079,2.388741,3.829338,3.630956,4.165732,5.225587,1.078908,1.095536,2.664477,0.3866665,1.180049,7.669005,1.164405,0.6364428,0.5279624,3.732757,5.923287,1.589304,1.868202,4.100652,0.1339964,0.8358786,2.314559,1.000595,0.6126774,1.913025,0.7908163,0.3497068,3.389814,0.5080269,2.464859,0.416928,1.511741,12.09987,1.727197,31.5269,4.959403,0.0022217,1.604059,1.828354,1.524768,2.69033,.,.,.,.,.,1.695169,0.9887541,0.8732028,0.0192664,0.0101944,.,0.0860905,.,0.0064067,.,.,.,.,.,.,34.51117,29.92903,1.392315,2.440916,0.057875,.,.,0.6910416,.,256.3001,4.009132,25.05086,108.6414,86.3375,38.95258,47.38492,7.298913,24.96229,33.10422,25.0088,6.825555,1.269866,74.59332,8.869136,39.20603,10.39182,14.26926,9.531779,5.013161,1.843093,1.81043,9.085215,1.336123,3.161104,1.772793,7.509401,16.86139,11.56108,0.0246702,3.472205,8.064206,.,0.0676282,5.058666,.,0.1740118,4.520958,1.202444,0.3520046,.,.,.,0.8504398,9.431553,1.472579,0.0441381,0.1615371,3.009278,0.3350289,4.408992,.,0.3872685,83.61179,63.59378,23.90802,1.389168,12.21952,4.815472,7.945431,3.581198,.,9.734968,20.01801,8.949825,11.06819,.
Gambia,1232,1679.712,729.6736,359.5172,53.86582,3.910786,3.457954,0.092457,0.2353768,.,.,0.1249974,35.60308,111.9553,19.44146,0.4971137,0.0332322,15.64308,3.268034,41.31347,1.503717,5.995905,0.0456835,4.960388,0.1021502,0.8876836,71.90234,45.79651,.,.,20.07809,0.026747,.,.,2.494655,.,0.011261,.,2.452176,1.042893,0.2145949,0.2145949,.,.,.,0.8922437,12.91844,200.8376,200.6066,0.2032866,0.0278027,49.52732,78.32756,26.09414,27.74322,20.51894,3.971262,41.46393,39.15927,0.2814615,.,0.1102087,1.912982,802.9714,77.01524,1.669628,0.9380071,0.1699021,0.5617193,1.076562,2.340897,1.717596,27.55502,15.91799,4.174423,4.559435,2.903178,1.527027,2.63569,1.687302,1.222661,0.4646415,2.836484,11.50274,0.563321,0.7039738,3.945955,0.1352877,0.6099687,1.127139,1.153187,0.8068211,0.5183398,0.9184978,0.1866733,4.892607,0.6009076,3.619864,0.6718356,0.8841867,6.020327,2.359798,27.72245,15.59959,0.0953958,8.850692,3.295903,3.357595,3.10726,.,.,.,.,.,1.907064,1.194635,1.055719,0.0242612,0.0126439,.,0.1020109,.,0.0055605,.,.,.,.,.,.,42.98509,35.7947,2.349034,3.810967,0.1326526,.,.,0.8977379,.,416.405,6.657343,11.40544,235.6622,120.9813,54.87185,66.10941,7.217741,34.48103,62.18186,40.42041,17.07119,4.690258,95.57543,11.50773,43.84738,20.87211,6.597015,10.2662,6.112051,3.430287,1.534203,16.96681,1.539317,2.392312,4.255693,10.1017,37.89316,24.63636,0.0225034,7.28697,17.32689,.,0.1366909,12.66391,.,0.4561952,5.446806,1.246851,0.2583323,.,.,.,0.9885184,14.96674,2.933244,0.1004251,0.1942971,4.410036,0.3302702,6.998471,.,0.4660861,147.0672,121.2975,43.38122,3.601251,26.2916,8.953819,10.10165,6.322142,.,22.64583,25.76973,12.31934,13.45039,.
Georgia,4722,809.7303,63.52675,16.79971,7.012483,0.4111641,0.40051,0.0020388,0.006033,.,.,0.0025823,2.052639,2.538547,0.0544746,0.0048234,0.0191668,0.0181672,0.0123172,1.557364,0.6260682,0.2823459,0.114322,0.1263341,0.0038063,0.0378835,0.8507172,.,.,.,.,0.6101146,.,.,.,0.0812772,.,.,.,0.1593255,.,.,.,.,.,.,1.413911,17.38204,17.34901,0.0328505,0.0001748,0.4088607,28.66836,18.01508,5.280338,3.567142,1.805799,0.2677818,0.0474596,0.0175902,.,0.0292202,0.1735118,704.2996,81.834,1.923796,0.6536146,0.5068183,0.7633631,0.5169446,7.931787,4.236085,5.464837,2.51897,1.546396,0.9535175,0.4459539,1.848599,11.31889,0.9937866,0.5899975,0.4037891,8.802183,2.656492,2.335106,0.8641481,2.155513,0.4520217,1.603857,1.311399,3.624456,0.3151846,2.156416,0.3360571,0.0587809,2.375687,0.9861654,0.9595632,0.4299581,2.066776,16.4852,2.830035,11.5652,1.41916,0.0646303,0.1409004,0.8123775,0.4012522,2.38137,.,.,.,.,.,1.080145,1.299866,1.076975,0.0466736,0.0233224,.,0.1528948,.,0.0013592,.,.,.,.,.,.,25.61289,21.35501,2.779982,0.9497226,0.0889376,.,.,0.4392361,.,517.0531,4.697592,12.25443,327.204,161.5441,64.64643,96.89765,3.622737,7.73029,19.16519,12.5886,4.262461,2.314123,26.63087,2.422322,20.2889,7.741567,4.061614,5.473945,3.011773,0.1517646,0.1037485,1.34932,0.2671175,0.4471185,0.3570304,1.243553,5.565972,4.733595,0.3258506,1.93752,2.470225,.,0.0223714,0.8002633,.,0.0097416,0.081717,0.2344634,0.0676905,.,.,.,0.1667729,9.794256,0.6460523,0.0248369,0.1613259,5.064433,0.5859224,3.311685,.,0.1313288,41.90394,29.53317,10.87707,0.9701518,2.290542,5.21104,2.99801,1.872978,.,5.313374,12.37077,5.437811,5.86292,1.070042
Germany,81488,522.6775,22.05246,6.196008,0.4237437,0.0225758,0.0090761,0.0026958,0.0079941,.,.,0.0028098,0.650512,0.1756655,0.00743,.,0.0005085,0.0055887,0.0013328,0.3549028,0.9541727,1.07491,0.1861567,0.3371155,.,0.5516376,0.2052142,.,.,.,.,.,.,.,0.0004677,0.201656,.,.,.,0.0030905,.,.,.,.,.,.,2.326881,11.70889,11.55206,0.1535331,0.0032983,0.0756745,3.725124,2.630525,0.4740085,0.1592683,0.4613228,0.3467701,0.0393031,0.0007115,0.0010439,0.2533759,0.0523357,468.9331,145.0246,4.156491,1.797405,0.1467716,2.212314,3.406777,9.404456,20.24419,3.735141,0.5686258,1.144805,1.743349,0.2783609,8.137964,28.08091,2.094454,1.814163,0.2802913,13.90006,1.659077,1.810456,4.122816,7.20804,0.2378845,4.027392,3.955115,4.715396,2.91221,1.313716,0.5994267,0.806992,7.006497,0.3928877,4.126556,2.487054,5.350587,6.138602,3.515783,12.48685,2.714541,0.0213076,0.0009563,0.8038443,1.888432,7.623069,.,.,.,0.0018651,0.0554182,5.367099,2.123073,1.484609,0.0246578,0.0343408,.,0.5794653,.,0.0673776,.,.,.,.,0.008237,.,11.70609,3.640249,2.538278,1.331134,0.7512438,0.0017675,.,3.44342,0.0078432,215.9247,1.368407,6.069279,132.5815,45.06583,25.52082,19.54501,5.773103,25.06656,27.29104,21.83207,2.422167,3.036804,29.36697,1.934649,15.07457,2.780943,3.486355,7.864943,0.9423312,0.121078,0.1198803,1.683691,0.7175268,0.7578184,1.334209,7.623547,7.191957,5.827509,0.0101073,1.849023,3.968379,0.053607,0.055147,1.243937,.,0.0117573,0.2585398,1.168376,0.262245,0.0823149,0.007748,0.0829938,0.7330748,3.960862,0.1015102,0.0026525,0.2754718,1.651876,0.5689736,1.360378,0.0123584,0.6794332,31.69195,19.18732,9.333741,0.1255402,4.788204,0.4805567,0.6114526,0.4871213,0.0061985,3.354501,12.50463,11.3659,1.130197,0.0085353
Ghana,18939,1650.646,833.0378,565.1529,135.6308,2.220708,1.841195,0.0743584,0.1987903,.,.,0.1063649,200.4107,62.96086,32.79043,0.2812995,0.0199153,28.58396,3.905259,27.2748,1.313244,3.931917,0.0363345,3.269972,0.1069087,0.518702,88.28989,70.48177,0.0206063,.,13.91173,.,.,.,2.407407,0.0216363,0.0067185,.,0.4574778,0.9825429,0.2245671,0.2245671,.,.,.,0.2852274,9.81974,169.7862,169.6655,0.1125743,0.008143,17.65162,62.78606,23.95977,22.69857,13.35452,2.773196,17.66109,15.31531,0.0783387,.,2.048819,0.2186262,713.5967,91.30541,3.516032,2.75756,0.3908119,0.3676606,0.4641558,4.997735,3.55763,13.68989,6.399935,1.730455,4.429606,1.129892,1.272607,2.233329,0.9796541,0.5413859,0.4382682,6.691861,11.25201,0.6304678,1.824284,12.59213,0.2239975,0.5641003,2.093098,0.4519659,0.5963147,0.4297358,0.6061574,0.139175,6.517601,0.5261156,5.533468,0.4580173,1.147826,14.83366,1.589294,30.69103,14.07987,0.0012111,8.254165,4.051072,1.77342,2.117984,.,.,.,.,.,1.73545,0.3776831,0.3208452,0.006422,0.0036843,.,0.0467316,.,0.0048506,.,.,.,.,.,.,32.0905,27.85226,2.093202,1.319431,0.0809077,.,.,0.7447012,.,388.8277,7.047358,14.68825,173.2871,150.6515,77.03084,73.6207,10.16905,32.98432,39.10523,25.67031,10.13553,3.299395,71.76291,7.774967,36.70456,17.63357,6.429228,8.23245,4.409314,2.302213,0.7358314,12.23954,1.538572,1.513022,2.15614,6.798066,25.93819,15.7151,0.0120149,4.772093,10.93099,.,0.134493,9.477699,.,0.6109053,5.017598,0.9430039,0.1588624,.,.,.,0.7841416,9.85634,1.965439,0.0578912,0.2083643,2.523964,0.4239284,4.676753,.,0.2716478,104.0117,84.91108,38.78743,2.067899,15.83476,5.260458,4.604427,3.804494,.,14.5516,19.10065,7.192878,11.73325,0.1745181
Greece,11142,523.7816,23.24211,3.035399,0.4963466,0.0056473,0.0056473,.,.,.,.,.,0.2437483,.,0.0301189,.,0.0002971,.,0.0298218,0.5162929,0.4571889,0.65085,0.0717386,0.339353,.,0.2397584,0.00037,.,.,.,.,0.00037,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.6348357,15.14818,5.090449,10.05772,8.08e-06,0.0319816,4.931646,3.969718,0.6616198,0.1566994,0.1436088,0.0949063,0.001889,0.000188,.,0.0598188,0.0330105,469.1616,132.8782,1.747346,0.9197432,0.4405202,0.3870826,1.158783,8.23901,10.90986,9.141764,3.477311,1.965368,3.309692,0.3893926,6.197663,31.88438,1.850882,0.9335905,0.9172913,10.93748,1.212696,1.274171,2.388238,6.848604,0.1946939,2.544063,5.30737,7.495839,1.434255,2.001684,0.4275927,.,5.423162,1.755997,1.993032,1.674133,6.449339,7.809345,0.0691805,4.385791,1.923697,0.2468687,0.02213,1.001604,0.6530939,2.797602,.,.,.,.,.,0.2004541,2.582995,2.48959,0.0018179,0.0052574,.,0.0863296,.,0.0141528,.,.,.,.,.,.,7.870549,3.314022,1.067076,0.4134363,0.5409166,.,.,2.535098,.,248.3238,0.132496,3.136313,128.5897,92.66464,48.24508,44.41956,0.4423149,23.35833,41.33862,26.23464,0.1378876,14.96609,14.2619,1.522639,4.098554,1.284509,0.5875988,1.965225,0.2612215,0.0307563,0.0279669,1.212323,0.121283,0.3593222,1.471202,5.417857,8.697943,8.18137,0.0068622,2.512152,5.662356,0.0045364,0.0102444,0.5001133,.,0.0016787,0.218962,1.505891,0.0328606,.,.,0.0049611,1.468069,4.724771,0.2484312,0.0116266,0.2225898,2.325909,0.1049313,1.811283,.,0.1647156,31.37784,27.50985,17.38403,0.2947068,3.03064,0.7079519,2.270499,1.085696,0.263283,2.473044,3.867985,2.851647,0.9567242,0.059613
