6,Population ('000) (2)   ,All Causes   ,"Communicable, maternal, perinatal and nutritional conditions   ",A. Infectious and parasitic diseases  , 1. Tuberculosis , 2. STDs excluding HIV ,  a. Syphilis,  b. Chlamydia,  c. Gonorrhoea,  d. Trichomoniasis,  e. Genital herpes,  f. Other STDs, 3. HIV/AIDS , 4. Diarrhoeal diseases , 5. Childhood-cluster diseases ,  a. Whooping cough,  b. Diphtheria,  c. Measles,  d. Tetanus, 6. Meningitis , 7. Encephalitis , 8. Hepatitis ,  a. Acute hepatitis A,  b. Acute hepatitis B,  c. Acute hepatitis C,  d. Acute hepatitis E, 9. Parasitic and vector diseases ,  a. Malaria,  b. African Trypanosomiasis,  c. Chagas disease,  d. Schistosomiasis,  e. Leishmaniasis,  f. lymphatic filariasis,  g. Onchocerciasis,  h. Cysticercosis,  i. Echinococcosis,  j. Dengue,  k. Trachoma,  l. Yellow fever,  m. Rabies, 10. Intestinal nematode infections ,  a. Ascariasis,  b. Trichuriasis,  c. Hookworm disease,  d. Food-bourne trematodes, 11. Leprosy , 12. Other infectious diseases ,B. Respiratory Infectious   , 1. Lower respiratory infections , 2. Upper respiratory infections , 3. Otitis media ,C. Maternal conditions  ,D. Neonatal conditions  , 1. Preterm birth complications , 2. Birth asphyxia and birth trauma , 3. Neonatal sepsis and infections , 4. Other neonatal conditions ,E. Nutritional deficiencies  , 1. Protein-energy malnutrition , 2. Iodine deficiency , 3. Vitamin A deficiency , 4. Iron-deficiency anaemia , 5. Other nutritional deficiencies ,Noncommunicable diseases   ,A. Malignant neoplasms  , 1. Mouth and oropharynx cancers ,  a. Lip and oral cavity,  b. Nasopharynx,  c. Other pharynx, 2. Oesophagus cancer , 3. Stomach cancer , 4. Colon and rectum cancers , 5. Liver cancer ,  a. Liver cancer secondary to hepatitis B,  b. Liver cancer secondary to hepatitis C,  c. Liver cancer secondary to alcohol use,  d. Other liver cancer, 6. Pancreas cancer ," 7. Trachea, bronchus, lung cancers ", 8. Melanoma and other skin cancers ,  a. Malignant skin melanoma,  b. Non-melanoma skin cancer, 9. Breast cancer , 10. Cervix uteri cancer , 11. Corpus uteri cancer , 12. Ovary cancer , 13. Prostate cancer , 14. Testicular cancer , 15. Kidney cancer , 16. Bladder cancer , 17. Brain and nervous system cancers , 18. Gallbladder and biliary tract cancer , 19. Larynx cancer , 20. Thyroid cancer , 21. Mesothelioma ," 22. Lymphomas, multiple myeloma ",  a. Hodgkin lymphoma,  b. Non-Hodgkin lymphoma,  c. Multiple myeloma, 23. Leukaemia , 24. Other malignant neoplasms ,B. Other neoplasms  ,C. Diabetes mellitus  ,"D. Endocrine, blood, immune disorders  ", 1. Thalassaemias , 2. Sickle cell disorders and trait , 3. Other haemoglobinopathies and haemolytic anaemias ," 4. Other endocrine, blood and immune disorders ",E. Mental and substance use disorders  , 1. Depressive disorders ,  a. Major depressive disorder,  b. Dysthymia, 2. Bipolar disorder , 3. Schizophrenia , 4. Alcohol use disorders , 5. Drug use disorders ,  a. Opioid use disorders,  b. Cocaine use disorders,  c. Amphetamine use disorders,  d. Cannabis use disorders,  e. Other drug use disorders, 6. Anxiety disorders , 7. Eating disorders , 8. Autism and Asperger syndrome , 9. Childhood behavioural disorders ,  a. Attention deficit/hyperactivity syndrome,  b. Conduct disorder, 10. Idiopathic intellectual disability , 11. Other mental and behavioural disorders ,F. Neurological conditions  , 1. Alzheimer disease and other dementias , 2. Parkinson disease , 3. Epilepsy , 4. Multiple sclerosis , 5. Migraine , 6. Non-migraine headache , 7. Other neurological conditions ,G. Sense organ diseases  ,H. Cardiovascular diseases  , 1. Rheumatic heart disease , 2. Hypertensive heart disease , 3. Ischaemic heart disease , 4. Stroke ,  a. Ischaemic stroke,  b. Haemorrhagic stroke," 5. Cardiomyopathy, myocarditis, endocarditis ", 6. Other circulatory diseases ,I. Respiratory diseases  , 1. Chronic obstructive pulmonary disease , 2. Asthma , 3. Other respiratory diseases ,J. Digestive diseases  , 1. Peptic ulcer disease , 2. Cirrhosis of the liver ,  a. Cirrhosis due to hepatitis B,  b. Cirrhosis due to hepatitis C,  c. Cirrhosis due to alcohol use,  d. Other liver cirrhosis, 3. Appendicitis , 4. Gastritis and duodenitis , 5. Paralytic ileus and intestinal obstruction , 6. Inflammatory bowel disease , 7. Gallbladder and biliary diseases , 8. Pancreatitis , 9. Other digestive diseases ,K. Genitourinary diseases  , 1. Kidney diseases ,  a. Acute glomerulonephritis,  b. Chronic kidney disease due to diabetes,  c. Other chronic kidney disease, 2. Benign prostatic hyperplasia , 3. Urolithiasis , 4. Other urinary diseases , 5. Infertility , 6. Gynecological diseases ,L. Skin diseases  ,M. Musculoskeletal diseases  , 1. Rheumatoid arthritis , 2. Osteoarthritis , 3. Gout , 4. Back and neck pain , 5. Other musculoskeletal disorders ,N. Congenital anomalies  , 1. Neural tube defects , 2. Cleft lip and cleft palate , 3. Down syndrome , 4. Congenital heart anomalies , 5. Other chromosomal anomalies , 6. Other congenital anomalies ,O. Oral conditions  ,P. Sudden infant death syndrome  ,Injuries   ,A. Unintentional injuries  , 1. Road injury , 2. Poisonings , 3. Falls ," 4. Fire, heat and hot substances ", 5. Drowning , 6. Exposure to mechanical forces , 7. Natural disasters , 8. Other unintentional injuries ,B. Intentional injuries  , 1. Self-harm , 2. Interpersonal violence , 3. Collective violence and legal intervention 
Switzerland,8402,325.9652,14.94245,3.679128,0.0988078,0.0319709,0.0175164,0.003004,0.0083173,.,.,0.0031332,0.345708,0.6317351,0.0152561,0.0102552,2.47e-05,0.002771,0.0022053,0.1472474,0.5515303,0.4499631,0.0594757,0.0497277,.,0.3407597,0.1204296,.,.,.,.,0.001509,.,.,.,0.1189205,.,.,.,.,.,.,.,.,.,.,1.286479,7.460401,7.397105,0.0597998,0.0034953,0.0470042,3.092734,2.124505,0.6573873,0.2383855,0.0724557,0.6631833,0.3033745,0.0027702,.,0.2889042,0.0681345,285.3508,102.4638,2.87779,1.249527,0.0983947,1.529868,3.089991,3.610395,10.2797,4.584486,1.053551,1.454946,1.842618,0.2333709,7.486934,20.68784,2.752853,2.196553,0.5563,8.818766,0.5358322,1.335857,2.541473,6.74456,0.1457006,2.340696,3.000801,4.171792,1.065081,0.604775,0.3724338,1.105924,5.608876,0.2115359,3.100954,2.296386,3.722868,4.978399,3.073571,6.084973,2.89852,0.0381234,0.0132282,0.5746592,2.272509,4.665882,.,.,.,0.0839173,0.4867989,1.704603,2.089567,1.237816,0.0276185,0.0674645,.,0.7566677,.,0.1612629,.,.,.,.,0.1397337,.,35.31352,25.48912,3.35896,0.9267078,1.013615,.,.,4.525125,0.1010648,87.26352,0.3506317,6.627463,47.47378,15.25973,7.821887,7.437842,4.417308,13.13461,16.31354,13.03195,0.4801608,2.801426,13.43723,0.5527069,4.778875,1.03808,1.111314,2.343633,0.2858487,0.0670821,0.0895978,1.228127,0.3500015,0.7015621,0.5138407,5.155432,5.873158,4.086116,0.004462,0.9365323,3.145122,0.1149567,0.0492457,1.605772,.,0.0170674,0.4383664,3.003221,0.2582204,0.6332147,0.0251054,0.3532895,1.733391,4.225744,0.0861782,0.0008315,0.7223263,1.046915,1.086259,1.283234,0.0316127,0.163094,25.67187,13.93189,2.379773,0.0671907,7.809155,0.1754372,0.6006884,0.4173451,.,2.482297,11.73998,11.27171,0.4445896,0.0236827
Syrian Arab Republic,18430,1137.532,40.63603,12.42793,0.1847782,0.7158688,0.696141,0.0038152,0.0110393,.,.,0.0048735,0.1741768,6.799382,0.4906321,0.1735465,0.0063445,0.1106725,0.2000686,1.53054,0.3920265,0.0655399,0.0032652,0.0500805,0.0014726,0.0107216,0.4947964,.,.,.,0.1943217,0.0349034,.,.,.,0.1752759,.,.,.,0.0902954,0.0039115,0.0039115,.,.,.,0.0039515,1.572327,14.37848,14.35045,0.0215771,0.0064498,1.86267,11.1024,5.685411,2.455897,1.216259,1.744829,0.8645588,0.7978825,0.0178064,.,0.0186614,0.0302085,654.1908,129.3329,2.4096,1.166969,0.6463231,0.5963084,1.269503,6.777035,14.87565,5.251847,2.423143,1.454012,0.7982985,0.5763927,4.539481,17.03912,0.567202,0.287915,0.279287,14.99967,0.8010253,0.7121939,2.461641,5.295874,0.5089622,3.04181,6.825929,4.47721,2.111856,2.784633,2.300719,0.2773585,9.712534,1.688815,5.983067,2.040651,7.042415,13.24964,4.965188,13.01628,4.182422,0.1767871,0.3081909,1.846239,1.851205,1.327951,.,.,.,.,.,0.2523631,1.073619,0.8851334,0.0279404,0.0162349,.,0.1443107,.,0.0019687,.,.,.,.,.,.,45.58981,41.29673,2.953797,0.5797601,0.1761299,.,.,0.583393,.,377.5104,1.622049,4.278822,298.1788,54.10467,27.67565,26.42902,4.611001,14.71505,26.96433,14.5782,7.270226,5.115905,18.13429,0.7079468,11.34648,4.653198,2.721986,0.9418149,3.029476,0.5994078,0.0558946,2.221334,0.3566291,0.551865,0.6220238,1.672713,26.47806,21.28567,0.0116792,8.636489,12.6375,.,0.030801,5.116551,.,0.0450366,0.1135392,0.2008763,0.0536921,.,.,.,0.1471842,6.176105,0.0422584,0.0249693,0.141894,3.790306,0.0424224,2.134255,.,0.1986613,442.7054,33.76678,24.42562,0.4681224,2.147508,0.9686236,0.8243778,0.7999961,.,4.132534,408.9386,2.438448,2.928613,403.5715
Tajikistan,8735,858.5976,108.7337,34.73514,8.433298,0.4006767,0.3174015,0.0140352,0.0483596,.,.,0.0208804,8.194434,7.85488,0.2170538,0.0332479,0.0050009,9.45e-06,0.1787955,3.21637,0.7809044,1.345858,0.2906941,0.8398401,0.0340004,0.181323,1.044175,.,.,.,.,0.4790763,.,.,.,0.46272,.,.,.,0.1023782,0.006473,0.006473,.,.,.,.,3.241012,39.31802,39.27823,0.0388655,0.0009175,0.7102416,32.41684,13.06232,10.61101,5.451576,3.29193,1.553488,1.207965,0.0277941,.,0.0374855,0.280243,703.9844,85.74341,2.576363,1.219912,0.1469349,1.209516,12.36126,17.62966,3.665124,6.409416,3.159709,2.032277,0.6596295,0.5578004,2.050058,6.978972,1.058744,0.5807801,0.4779642,4.241772,2.419071,2.036119,0.9317491,0.9083561,0.2151519,1.175671,1.602409,2.846719,0.2006059,0.7080066,0.152237,0.0855299,4.262149,0.9043148,3.146187,0.2116477,1.766025,9.462237,2.382001,17.76248,1.087726,0.205976,0.0742778,0.3789522,0.4285196,3.520251,.,.,.,.,.,1.652595,1.867154,1.417143,0.0828039,0.0459966,.,0.3212103,.,0.0005021,.,.,.,.,.,.,28.42359,21.82877,3.161006,2.896296,0.0809093,.,.,0.4566129,.,464.1675,4.054162,15.77791,292.2566,142.5058,69.51714,72.98863,3.602132,5.970919,42.07347,37.0741,3.269186,1.730189,34.76243,3.530781,25.07737,8.452192,5.438769,6.872204,4.314204,0.3352504,0.0742405,2.280351,0.2693317,0.7766405,0.8179738,1.600492,14.6174,9.584099,0.0406959,4.083533,5.45987,.,0.0550225,4.97614,.,0.0021429,0.0516088,0.2865096,0.1601641,.,.,.,0.1263455,8.468803,0.4505617,0.0204617,0.1026517,4.59514,0.0655236,3.234463,.,0.6371515,45.87954,40.99743,21.14099,1.115095,3.643161,3.088329,5.697307,1.127311,.,5.185241,4.882106,3.340496,1.541609,.
Thailand,68864,600.0781,100.6695,43.08367,9.090287,0.0778472,0.0340284,0.008583,0.0235641,.,.,0.0116717,19.52926,5.630274,0.1964436,0.0178534,0.0015858,0.015469,0.1615354,1.557182,1.017668,0.5354782,0.0085571,0.4668269,0.0149375,0.0451567,0.4802348,0.0406152,.,.,.,0.0005738,.,.,0.0097077,.,0.4127169,.,.,0.0166212,0.5788664,0.0133983,.,.,0.5654681,0.0777038,4.312429,47.8403,47.82159,0.0120985,0.0066168,0.2469958,8.67591,4.98219,1.683044,0.8208557,1.18982,0.8226594,0.6435328,0.0120579,.,0.0122064,0.1548623,427.3739,103.0226,4.577309,2.301046,1.270824,1.005438,2.460357,2.64597,8.264549,22.87708,10.57219,2.574672,8.272061,1.458162,2.117656,21.0988,2.225826,0.3203666,1.905459,5.610936,4.843827,0.5851688,1.665337,2.099397,0.102843,0.8179067,1.575317,1.53776,2.82488,0.7739763,0.6349592,0.02422,4.200601,0.1569627,3.302627,0.7410108,4.083283,5.374643,2.72767,25.19443,2.493323,0.1244083,0.000562,0.6319397,1.736413,3.76176,.,.,.,.,.,2.788066,0.9627565,0.8499069,0.0132126,0.0176087,.,0.0820283,.,0.0109376,.,.,.,.,.,.,44.63151,39.69186,3.295784,1.07605,0.0833655,.,.,0.4844472,.,131.3127,0.5977555,2.356044,63.09994,48.55435,16.23523,32.31911,5.16359,11.54099,32.40355,28.06031,3.42528,0.9179605,31.17865,1.75282,17.14312,6.995922,1.609575,4.750628,3.786999,0.5035673,0.2233589,1.791878,0.2124663,2.033638,1.359838,6.157957,37.91201,28.50817,0.0143038,16.57973,11.91414,.,0.7969381,8.582083,.,0.0248188,4.213418,1.888151,0.2478326,.,.,.,1.640319,6.28353,0.2272561,0.0034378,0.1103051,2.987381,0.3928591,2.56229,.,0.3505989,72.03465,54.10416,30.239,0.3631536,5.363413,1.115838,7.68052,1.1968,.,8.145437,17.9305,12.90662,4.866768,0.157105
The former Yugoslav Republic of Macedonia,2081,666.0419,22.04662,2.519041,0.8295087,0.0065521,0.0065521,.,.,.,.,.,0.031595,0.2596726,0.0012962,.,0.0012962,.,.,0.2354587,0.4393229,0.3099254,0.046431,0.2234652,.,0.0400292,0.0026619,.,.,.,.,0.0026619,.,.,.,.,.,.,.,.,0.0006724,0.0006724,.,.,.,.,0.4023746,5.354644,5.35303,0.0016089,5.84e-06,0.0763879,13.95006,11.51672,1.268158,0.7015021,0.4636767,0.1464886,0.0430109,0.0020806,.,0.0828167,0.0185804,621.9159,129.1326,1.966612,1.074071,0.3109714,0.5815702,1.248263,11.75929,14.34884,6.797096,1.861593,2.440914,1.874836,0.6197535,6.828242,27.96332,3.416574,2.436033,0.9805409,10.25591,2.19128,2.603255,2.509985,6.331285,0.3775996,1.705721,4.066449,6.865246,1.20883,3.264878,0.2655055,0.032092,2.690507,0.4175409,1.564039,0.7089273,3.509353,6.926486,0.4901716,28.9824,0.4865859,0.0153105,0.0236488,0.1378622,0.3097643,0.9831795,.,.,.,.,.,0.6247385,0.3563934,0.2353626,0.006093,0.0140178,.,0.10092,.,0.0020477,.,.,.,.,.,.,8.091605,1.903332,3.382245,0.7795426,0.6932311,.,.,1.333254,.,393.8791,0.3508237,17.15254,119.4536,129.8571,73.36765,56.48943,106.651,20.41415,28.90639,21.74745,1.464046,5.694894,13.75703,1.38958,6.009263,1.408859,1.384495,2.081599,1.13431,0.0360421,0.0490265,2.469684,0.1255689,0.1537601,0.7864774,2.737631,13.44675,13.32298,0.0090314,2.850223,10.46373,0.07046,0.0044273,0.0480809,.,0.0007992,0.0376768,0.1850374,0.0107731,.,.,.,0.1742643,3.144946,0.1000679,0.0035885,0.2269256,1.752292,0.0959524,0.9661192,.,0.3923522,22.07938,14.51678,4.880922,0.295173,2.057014,0.3976901,0.6738776,0.4803252,.,5.731783,7.562599,6.245753,1.316846,.
Timor-Leste,1269,978.4253,332.1747,233.5026,195.6984,1.413166,1.350894,0.0124146,0.0348011,.,.,0.0150566,0.5786113,20.17288,1.066643,0.2113591,0.0204589,0.0725094,0.7623152,2.756512,1.033771,0.7469638,0.0566437,0.5720558,0.0186853,0.0995791,1.717868,.,.,.,.,.,.,.,0.2757332,.,0.160775,.,.,1.28136,0.1303565,0.1303565,.,.,.,1.618422,6.569016,50.22953,50.18935,0.0313801,0.0088089,7.846676,34.79264,10.68377,13.20854,7.626959,3.273372,5.803163,5.207356,0.0411392,.,0.030414,0.5242536,589.9424,139.3542,10.64035,3.825828,1.302315,5.512203,2.303933,2.709605,10.48476,6.664981,3.082021,1.08226,1.28232,1.21838,4.378997,23.74845,1.703067,1.152981,0.5500855,9.26287,4.782334,1.856792,3.341197,8.58226,0.1983525,1.824718,3.139564,2.910854,2.61128,2.085181,2.603995,0.1802494,8.175489,0.6763686,5.343264,2.155856,4.850718,20.31417,0.9247447,19.39274,2.917401,0.3120438,0.0011991,1.701081,0.9030774,1.43419,.,.,.,.,.,1.014079,0.4167363,0.2914294,0.0147594,0.0106908,.,0.0998567,.,0.0033753,.,.,.,.,.,.,42.66335,38.4352,2.511005,1.199513,0.0629066,.,.,0.4547216,.,266.0679,4.032076,15.31782,132.5591,95.91411,34.74562,61.16849,5.560197,12.68458,52.98983,32.43922,19.045,1.505616,36.12634,8.114658,13.59244,5.593821,1.927947,2.553169,3.517499,0.9225978,0.4905796,5.478779,0.4207759,1.401799,1.872,3.832718,17.10297,14.34711,0.0202765,7.43251,6.894327,.,0.1090799,2.560693,.,0.0860794,1.472085,0.5365034,0.152608,.,.,.,0.3838954,8.186328,0.9737095,0.0130051,0.1395705,4.204956,0.1935582,2.661529,.,0.7738056,56.30823,44.90651,23.5563,0.466477,5.948945,2.114858,5.053606,1.192976,.,6.573344,11.40172,6.369384,5.032341,.
Togo,7606,1451.339,523.798,291.9849,8.719365,2.073939,1.7852,0.0583157,0.1525121,.,.,0.077911,88.55787,91.59698,2.463849,0.4798433,0.0216369,1.025417,0.9369516,24.15653,1.342844,5.116564,0.0477028,4.169851,0.1345368,0.7644743,52.72916,43.00144,.,.,6.075027,.,.,.,2.600349,0.0025465,0.0499209,.,0.2373637,0.762509,0.2999312,0.2999312,.,.,.,0.6891186,14.23875,155.471,155.2838,0.1778163,0.0092919,12.88622,45.1664,15.79477,17.27415,9.364102,2.733373,18.2895,16.21814,0.1493188,.,0.0606314,1.861403,796.6266,98.09511,3.569618,2.579505,0.5902139,0.3998993,8.451387,10.25126,3.895284,13.18732,6.070042,2.253189,3.381765,1.482328,1.930857,1.535832,1.653328,1.236671,0.4166572,9.03461,5.429035,2.01616,2.989259,7.985126,0.7682221,0.6877961,1.212442,0.4153612,0.280825,1.234324,1.167853,0.1365825,6.202838,0.6972669,5.161268,0.3443033,1.251767,12.80802,3.819007,36.07276,14.34976,0.0074417,8.802234,2.846482,2.693606,4.118825,.,.,.,.,.,1.983831,2.128661,1.861215,0.0375081,0.0205553,.,0.2093827,.,0.0063332,.,.,.,.,.,.,41.18183,33.78425,2.434787,3.889444,0.1158698,.,.,0.9574752,.,409.0612,6.59069,13.92615,213.4554,131.6642,62.65947,69.00478,6.716549,36.70816,60.42184,41.94993,14.0245,4.447414,79.7866,9.00671,36.98932,16.58649,6.762517,8.531383,5.108925,3.43925,1.4727,12.5108,0.9969715,2.453177,3.936216,8.981454,30.48762,20.50059,0.0201553,6.049623,14.43081,.,0.0915043,9.51477,.,0.3807502,4.718864,1.332061,0.2686586,.,.,.,1.063403,12.6554,1.881963,0.0838507,0.1931543,3.770117,0.4351061,6.291211,.,0.5257425,130.914,104.1417,46.61599,2.570381,19.20621,6.349305,7.305564,5.0170960000000004,.,17.0771,26.77234,16.57451,10.19783,.
Tonga,107,735.6022,73.56052,22.20215,0.9589128,0.1859559,0.1103062,0.0146496,0.0399039,.,.,0.0210962,.,4.49579,0.015296,0.004052,0.0010389,0.0037759,0.0064292,4.302369,0.3435008,5.850224,0.1402431,5.085114,0.127773,0.4970943,2.053075,.,.,.,.,.,.,.,.,.,2.053075,.,.,.,0.0053444,0.0053444,.,.,.,.,3.991678,34.80201,34.77442,0.0269763,0.0006153,1.451884,9.882511,5.717318,1.755708,1.273363,1.136123,5.221971,3.06335,0.0129442,.,2.098669,0.0470082,625.5552,150.7329,4.931179,2.481129,1.232513,1.217538,1.736812,13.93289,7.445881,25.15992,15.78348,1.255153,4.096111,4.025174,5.337022,29.23197,1.925138,0.751527,1.173611,21.38945,0.8922619,0.6910127,2.186345,12.71987,0.1082643,1.230377,1.57436,2.186354,0.916923,1.103549,0.631096,0.1434017,8.518137,0.2226939,6.370725,1.924718,3.964096,2.776622,1.088467,101.6571,6.93103,0.0336078,0.0001889,0.5038025,6.393431,0.822991,.,.,.,.,.,0.4009634,0.4198631,0.22684,0.0229566,0.011422,.,0.1586445,.,0.0021645,.,.,.,.,.,.,31.65251,28.54436,1.719937,0.4082922,0.0736055,.,.,0.9063163,.,186.227,3.169812,7.415783,108.0248,56.3974,23.22732,33.17009,4.811573,6.407673,46.54655,31.56976,10.4416,4.535196,40.74834,8.11851,12.28618,6.682683,0.5870714,1.875275,3.141151,2.18259,0.2406782,3.842936,1.210688,4.513215,1.812264,6.541282,44.44325,40.63148,0.0377381,21.46149,19.13226,.,0.085864,3.711038,.,0.0148617,5.590346,0.977863,0.0653996,.,.,.,0.9124634,7.844492,0.4608951,0.0062832,0.5129985,3.964474,0.5665084,2.333333,.,0.2923363,36.48651,27.30028,6.439571,1.385621,3.76581,2.777723,4.289122,1.610111,.,7.032327,9.186229,4.014856,5.171373,.
Trinidad and Tobago,1365,786.5909,77.0909,32.72939,1.449368,0.0511132,0.0297023,0.0024488,0.0142221,.,.,0.00474,17.15363,1.702159,0.0263579,.,0.0008671,.,0.0254908,1.057226,2.537765,0.8969504,0.0279716,0.4282089,.,0.4407698,1.595556,.,.,.,.,.,.,.,0.2154318,.,1.372368,.,0.0077572,.,0.0006028,0.0006028,.,.,.,.,6.25866,21.8719,21.69957,0.1095236,0.0628111,0.9176048,16.7068,9.148878,2.834733,1.918565,2.804626,4.865193,1.537827,0.0007217,.,3.161338,0.1653055,620.4721,117.6577,2.487163,1.406326,0.3081376,0.7727003,1.276852,4.004364,12.7467,3.380824,1.399975,0.7819948,0.7932366,0.4056175,5.677537,10.04998,0.5931128,0.3041559,0.2889569,14.54703,7.394538,2.986187,4.109677,22.42463,0.2004059,1.774742,2.417937,1.864093,0.7978997,1.183763,0.6075659,0.2578038,6.985177,0.5982813,3.64364,2.743256,4.555627,5.334054,6.352574,115.5841,13.9069,0.0256708,1.465895,1.705451,10.70988,3.106575,.,.,.,0.0338687,0.3888744,1.602575,0.8623666,0.5075721,0.1217651,0.0172811,.,0.2157484,.,0.0389522,.,.,.,.,0.1799379,.,18.78769,8.028281,2.235761,3.11554,0.2065777,.,.,5.201525,.,249.4985,1.085678,18.3744,134.1346,70.30962,33.9325,36.37713,5.402166,20.19201,25.96941,14.1152,4.590144,7.264068,27.65561,3.40226,6.932491,2.358245,0.9701845,2.581172,1.02289,0.3394113,1.262104,1.862662,0.4358546,1.179061,1.229058,11.01271,22.06272,15.92285,0.0071523,4.610606,11.30509,2.269047,0.2533196,3.502419,.,0.1150913,3.882519,5.991851,0.851482,0.9207404,0.0483219,0.089843,4.081463,9.689123,0.2865302,0.011985,0.7876807,4.452464,0.4740822,3.676381,0.0457669,0.2810933,89.02787,33.94131,16.3649,0.2345142,2.445016,1.343605,4.989136,0.864392,.,7.699745,55.08656,12.89241,42.19415,.
Tunisia,11403,626.3177,48.24423,9.9479,3.254541,0.2712356,0.2555399,0.0030363,0.0087087,.,.,0.0039507,0.6845611,2.356923,0.1742861,0.003061,0.001665,0.0048424,0.1647177,0.8938059,0.3350261,0.5047353,0.0219788,0.4039169,0.0126572,0.0661825,0.2892477,.,.,.,.,0.084648,.,.,.,0.1897278,.,.,.,0.0148719,0.0027199,0.0027199,.,.,.,0.0188246,1.161994,25.08739,25.06846,0.0158788,0.0030455,1.080787,11.71059,5.931272,2.647815,0.7049354,2.426566,0.417567,0.3359456,0.0109042,.,0.0162637,0.0544535,538.2312,71.90275,2.431733,0.7673888,1.156676,0.507669,0.5365636,3.71593,7.12107,1.105833,0.1673117,0.6158281,0.2023508,0.1203429,2.026546,15.67037,0.6246738,0.2474559,0.3772179,5.780927,0.9149057,0.4387445,1.504571,3.424973,0.0913043,1.610104,4.066433,1.339849,2.073429,1.361034,0.6746284,0.169856,5.43103,0.8759041,3.421972,1.133154,3.066584,6.721654,4.079368,30.62392,4.050934,0.0779584,0.3218546,0.568827,3.082294,1.207057,.,.,.,.,.,0.2495741,0.9547964,0.7648578,0.023682,0.0138906,.,0.152366,.,0.0026863,.,.,.,.,.,.,54.51899,49.00045,3.52682,1.051252,0.2121044,.,.,0.7283602,.,278.4871,1.181617,7.501249,182.6178,64.36228,38.82571,25.53657,5.028383,17.79581,27.15351,19.29933,4.454209,3.399976,21.61371,1.871018,12.87527,1.761685,6.942622,1.036358,3.134606,0.4606307,0.0698758,2.133176,0.2450125,1.179929,0.7584759,2.020319,33.90106,31.89326,0.0140919,12.07284,19.80633,.,0.02903,1.967755,.,0.0110144,2.337694,0.6161293,0.1138148,.,.,.,0.5023146,7.392826,0.0843883,0.0024494,0.4059158,3.227424,0.3194316,3.353217,.,0.346158,39.84228,34.42525,22.39015,0.4561862,3.973034,1.710536,1.369312,1.232199,.,3.293828,5.417034,3.232138,1.652098,0.5327982
Turkey,79512,586.2716,25.75066,5.471756,0.607769,0.1014579,0.0733857,0.0053862,0.0150477,.,.,0.0076383,0.3315503,0.9120414,0.0517493,0.0189871,0.0017462,0.0072448,0.0237714,0.6590998,0.3841959,0.8039371,0.0083024,0.6647821,0.0173166,0.1135361,0.2878791,.,.,.,.,0.0103428,.,.,.,0.1900023,.,.,.,0.0875339,0.0015451,0.0015451,.,.,.,0.0010763,1.329455,10.18352,10.17345,0.0097808,0.0002895,0.2437522,8.750957,5.156664,1.09058,0.7182529,1.785461,1.10067,0.8496514,0.0122721,.,0.019815,0.2189311,525.3383,130.7191,1.683964,0.7282868,0.5390518,0.4166253,3.335077,11.79494,10.47238,3.149677,1.371458,0.9681456,0.6090685,0.2010041,4.449461,29.8274,1.548477,0.9101181,0.6383585,7.183077,0.8993249,1.320305,2.321839,10.69087,0.7197155,4.069462,6.661358,4.065533,1.657362,1.523726,3.539515,0.6805405,7.958948,1.075121,4.540589,2.343238,4.712844,6.453347,0.0272149,27.96773,5.712031,0.0820584,0.4473505,0.8291104,4.353512,1.390901,.,.,.,.,.,0.2883757,1.087741,0.7647974,0.059294,0.0326827,.,0.2309673,.,0.0147835,.,.,.,.,.,.,66.43483,57.64322,3.608115,2.722767,0.2914414,.,.,2.169278,.,202.6206,0.640823,15.83447,122.5711,42.2218,22.29692,19.92488,4.115719,17.23667,38.99954,34.04503,2.649395,2.305118,15.69216,0.9551987,7.835136,3.261452,2.201158,0.5307178,1.841808,0.1163044,0.0477614,1.940809,0.5201339,1.418144,0.9032045,1.955471,24.24279,22.11158,0.0224693,9.703811,12.3853,.,0.0942789,1.984903,.,0.0520236,0.9096605,1.741034,0.2782766,.,.,.,1.462757,8.701922,0.4627361,0.0517313,0.51636,4.216198,0.4710315,2.983866,.,0.1787451,35.18268,24.57608,8.166797,0.309033,6.714912,0.8734442,1.464423,3.306089,.,3.741381,10.6066,7.187369,2.633234,0.7859963
